node.objClass,pedestrian_count,node.serialno,node.time,date,time,year,month,day,location,Date,Temp,Dew_Point,Humidity
pedestrian,0.0,SWLSANDBOX1,2019-04-13T04:00:00-05:00,2019-04-13,04:00,2019,04,13,streetscape,2019-04-13-04:00,7.3,0.4,61.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T05:00:00-05:00,2019-04-13,05:00,2019,04,13,streetscape,2019-04-13-05:00,7.4,0.4,61.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T06:00:00-05:00,2019-04-13,06:00,2019,04,13,streetscape,2019-04-13-06:00,6.7,0.9,66.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T07:00:00-05:00,2019-04-13,07:00,2019,04,13,streetscape,2019-04-13-07:00,8.1,1.0,61.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T08:00:00-05:00,2019-04-13,08:00,2019,04,13,streetscape,2019-04-13-08:00,9.5,0.7,54.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T09:00:00-05:00,2019-04-13,09:00,2019,04,13,streetscape,2019-04-13-09:00,10.2,0.2,50.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T10:00:00-05:00,2019-04-13,10:00,2019,04,13,streetscape,2019-04-13-10:00,13.1,-2.5,34.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T11:00:00-05:00,2019-04-13,11:00,2019,04,13,streetscape,2019-04-13-11:00,13.5,-3.9,30.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T12:00:00-05:00,2019-04-13,12:00,2019,04,13,streetscape,2019-04-13-12:00,14.5,-5.3,25.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T13:00:00-05:00,2019-04-13,13:00,2019,04,13,streetscape,2019-04-13-13:00,15.9,-1.4,30.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T14:00:00-05:00,2019-04-13,14:00,2019,04,13,streetscape,2019-04-13-14:00,16.5,-3.8,25.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T15:00:00-05:00,2019-04-13,15:00,2019,04,13,streetscape,2019-04-13-15:00,16.4,-5.4,22.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T16:00:00-05:00,2019-04-13,16:00,2019,04,13,streetscape,2019-04-13-16:00,13.2,-1.7,36.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T17:00:00-05:00,2019-04-13,17:00,2019,04,13,streetscape,2019-04-13-17:00,12.5,-1.9,37.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T18:00:00-05:00,2019-04-13,18:00,2019,04,13,streetscape,2019-04-13-18:00,11.6,-1.8,39.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T19:00:00-05:00,2019-04-13,19:00,2019,04,13,streetscape,2019-04-13-19:00,10.4,-1.1,45.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T20:00:00-05:00,2019-04-13,20:00,2019,04,13,streetscape,2019-04-13-20:00,10.9,-1.0,44.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T21:00:00-05:00,2019-04-13,21:00,2019,04,13,streetscape,2019-04-13-21:00,8.7,-4.1,40.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T22:00:00-05:00,2019-04-13,22:00,2019,04,13,streetscape,2019-04-13-22:00,7.1,-4.1,45.0
pedestrian,0.0,SWLSANDBOX1,2019-04-13T23:00:00-05:00,2019-04-13,23:00,2019,04,13,streetscape,2019-04-13-23:00,5.8,-4.4,48.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T00:00:00-05:00,2019-04-14,00:00,2019,04,14,streetscape,2019-04-14-00:00,5.4,-4.1,51.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T01:00:00-05:00,2019-04-14,01:00,2019,04,14,streetscape,2019-04-14-01:00,5.1,-4.7,49.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T02:00:00-05:00,2019-04-14,02:00,2019,04,14,streetscape,2019-04-14-02:00,4.6,-4.8,50.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T03:00:00-05:00,2019-04-14,03:00,2019,04,14,streetscape,2019-04-14-03:00,4.4,-4.8,51.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T04:00:00-05:00,2019-04-14,04:00,2019,04,14,streetscape,2019-04-14-04:00,4.2,-4.5,53.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T05:00:00-05:00,2019-04-14,05:00,2019,04,14,streetscape,2019-04-14-05:00,3.9,-4.6,54.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T06:00:00-05:00,2019-04-14,06:00,2019,04,14,streetscape,2019-04-14-06:00,3.9,-4.5,54.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T07:00:00-05:00,2019-04-14,07:00,2019,04,14,streetscape,2019-04-14-07:00,4.1,-4.7,53.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T08:00:00-05:00,2019-04-14,08:00,2019,04,14,streetscape,2019-04-14-08:00,4.3,-4.4,53.0
pedestrian,1.0,SWLSANDBOX1,2019-04-14T09:00:00-05:00,2019-04-14,09:00,2019,04,14,streetscape,2019-04-14-09:00,3.3,-2.1,68.0
pedestrian,67.0,SWLSANDBOX1,2019-04-14T10:00:00-05:00,2019-04-14,10:00,2019,04,14,streetscape,2019-04-14-10:00,3.2,-1.2,73.0
pedestrian,122.0,SWLSANDBOX1,2019-04-14T11:00:00-05:00,2019-04-14,11:00,2019,04,14,streetscape,2019-04-14-11:00,3.2,-0.6,76.0
pedestrian,67.0,SWLSANDBOX1,2019-04-14T12:00:00-05:00,2019-04-14,12:00,2019,04,14,streetscape,2019-04-14-12:00,3.1,0.0,80.0
pedestrian,82.0,SWLSANDBOX1,2019-04-14T13:00:00-05:00,2019-04-14,13:00,2019,04,14,streetscape,2019-04-14-13:00,2.8,0.3,84.0
pedestrian,127.0,SWLSANDBOX1,2019-04-14T14:00:00-05:00,2019-04-14,14:00,2019,04,14,streetscape,2019-04-14-14:00,2.9,0.9,86.0
pedestrian,118.0,SWLSANDBOX1,2019-04-14T15:00:00-05:00,2019-04-14,15:00,2019,04,14,streetscape,2019-04-14-15:00,2.9,1.2,89.0
pedestrian,29.0,SWLSANDBOX1,2019-04-14T16:00:00-05:00,2019-04-14,16:00,2019,04,14,streetscape,2019-04-14-16:00,3.5,1.9,89.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T17:00:00-05:00,2019-04-14,17:00,2019,04,14,streetscape,2019-04-14-17:00,4.4,2.3,86.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T18:00:00-05:00,2019-04-14,18:00,2019,04,14,streetscape,2019-04-14-18:00,4.8,2.5,85.0
pedestrian,34.0,SWLSANDBOX1,2019-04-14T19:00:00-05:00,2019-04-14,19:00,2019,04,14,streetscape,2019-04-14-19:00,4.7,2.5,86.0
pedestrian,2.0,SWLSANDBOX1,2019-04-14T20:00:00-05:00,2019-04-14,20:00,2019,04,14,streetscape,2019-04-14-20:00,4.2,2.6,89.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T21:00:00-05:00,2019-04-14,21:00,2019,04,14,streetscape,2019-04-14-21:00,4.3,2.9,91.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T22:00:00-05:00,2019-04-14,22:00,2019,04,14,streetscape,2019-04-14-22:00,4.5,2.9,89.0
pedestrian,0.0,SWLSANDBOX1,2019-04-14T23:00:00-05:00,2019-04-14,23:00,2019,04,14,streetscape,2019-04-14-23:00,4.3,2.6,89.0
pedestrian,0.0,SWLSANDBOX1,2019-04-15T00:00:00-05:00,2019-04-15,00:00,2019,04,15,streetscape,2019-04-15-00:00,4.7,2.6,86.0
pedestrian,0.0,SWLSANDBOX1,2019-04-15T01:00:00-05:00,2019-04-15,01:00,2019,04,15,streetscape,2019-04-15-01:00,4.3,2.3,87.0
pedestrian,0.0,SWLSANDBOX1,2019-04-15T02:00:00-05:00,2019-04-15,02:00,2019,04,15,streetscape,2019-04-15-02:00,4.2,2.2,87.0
pedestrian,0.0,SWLSANDBOX1,2019-04-15T03:00:00-05:00,2019-04-15,03:00,2019,04,15,streetscape,2019-04-15-03:00,3.1,1.6,90.0
pedestrian,0.0,SWLSANDBOX1,2019-04-15T04:00:00-05:00,2019-04-15,04:00,2019,04,15,streetscape,2019-04-15-04:00,3.1,1.6,90.0
pedestrian,0.0,SWLSANDBOX1,2019-04-15T05:00:00-05:00,2019-04-15,05:00,2019,04,15,streetscape,2019-04-15-05:00,3.2,1.4,88.0
pedestrian,6.0,SWLSANDBOX1,2019-04-15T06:00:00-05:00,2019-04-15,06:00,2019,04,15,streetscape,2019-04-15-06:00,2.9,1.4,90.0
pedestrian,11.0,SWLSANDBOX1,2019-04-15T07:00:00-05:00,2019-04-15,07:00,2019,04,15,streetscape,2019-04-15-07:00,2.8,1.0,88.0
pedestrian,6.0,SWLSANDBOX1,2019-04-15T08:00:00-05:00,2019-04-15,08:00,2019,04,15,streetscape,2019-04-15-08:00,3.1,0.7,84.0
pedestrian,169.0,SWLSANDBOX1,2019-04-15T12:00:00-05:00,2019-04-15,12:00,2019,04,15,streetscape,2019-04-15-12:00,3.2,-1.3,72.0
pedestrian,129.0,SWLSANDBOX1,2019-04-15T13:00:00-05:00,2019-04-15,13:00,2019,04,15,streetscape,2019-04-15-13:00,5.7,-1.9,58.0
pedestrian,2.0,SWLSANDBOX1,2019-04-15T14:00:00-05:00,2019-04-15,14:00,2019,04,15,streetscape,2019-04-15-14:00,7.3,-4.4,43.0
pedestrian,6.0,SWLSANDBOX1,2019-04-15T15:00:00-05:00,2019-04-15,15:00,2019,04,15,streetscape,2019-04-15-15:00,8.3,-4.7,39.0
pedestrian,32.0,SWLSANDBOX1,2019-04-15T16:00:00-05:00,2019-04-15,16:00,2019,04,15,streetscape,2019-04-15-16:00,8.3,-7.6,32.0
pedestrian,1.0,SWLSANDBOX1,2019-04-15T17:00:00-05:00,2019-04-15,17:00,2019,04,15,streetscape,2019-04-15-17:00,8.6,-8.0,30.0
pedestrian,0.0,SWLSANDBOX1,2019-04-15T18:00:00-05:00,2019-04-15,18:00,2019,04,15,streetscape,2019-04-15-18:00,8.1,-8.5,30.0
pedestrian,0.0,SWLSANDBOX1,2019-04-15T19:00:00-05:00,2019-04-15,19:00,2019,04,15,streetscape,2019-04-15-19:00,6.6,-9.0,32.0
pedestrian,2.0,SWLSANDBOX1,2019-04-15T20:00:00-05:00,2019-04-15,20:00,2019,04,15,streetscape,2019-04-15-20:00,5.7,-8.9,34.0
pedestrian,8.0,SWLSANDBOX1,2019-04-15T21:00:00-05:00,2019-04-15,21:00,2019,04,15,streetscape,2019-04-15-21:00,4.8,-8.9,36.0
pedestrian,13.0,SWLSANDBOX1,2019-04-15T22:00:00-05:00,2019-04-15,22:00,2019,04,15,streetscape,2019-04-15-22:00,4.2,-8.7,38.0
pedestrian,29.0,SWLSANDBOX1,2019-04-15T23:00:00-05:00,2019-04-15,23:00,2019,04,15,streetscape,2019-04-15-23:00,4.3,-9.3,36.0
pedestrian,8.0,SWLSANDBOX1,2019-04-16T00:00:00-05:00,2019-04-16,00:00,2019,04,16,streetscape,2019-04-16-00:00,3.0,-8.2,44.0
pedestrian,0.0,SWLSANDBOX1,2019-04-16T01:00:00-05:00,2019-04-16,01:00,2019,04,16,streetscape,2019-04-16-01:00,2.4,-7.3,49.0
pedestrian,0.0,SWLSANDBOX1,2019-04-16T02:00:00-05:00,2019-04-16,02:00,2019,04,16,streetscape,2019-04-16-02:00,2.2,-6.7,52.0
pedestrian,0.0,SWLSANDBOX1,2019-04-16T03:00:00-05:00,2019-04-16,03:00,2019,04,16,streetscape,2019-04-16-03:00,1.8,-6.2,55.0
pedestrian,0.0,SWLSANDBOX1,2019-04-16T04:00:00-05:00,2019-04-16,04:00,2019,04,16,streetscape,2019-04-16-04:00,1.7,-6.2,56.0
pedestrian,0.0,SWLSANDBOX1,2019-04-16T05:00:00-05:00,2019-04-16,05:00,2019,04,16,streetscape,2019-04-16-05:00,1.5,-6.0,57.0
pedestrian,0.0,SWLSANDBOX1,2019-04-16T06:00:00-05:00,2019-04-16,06:00,2019,04,16,streetscape,2019-04-16-06:00,1.5,-5.7,59.0
pedestrian,6.0,SWLSANDBOX1,2019-04-16T07:00:00-05:00,2019-04-16,07:00,2019,04,16,streetscape,2019-04-16-07:00,3.6,-5.8,50.0
pedestrian,53.0,SWLSANDBOX1,2019-04-16T08:00:00-05:00,2019-04-16,08:00,2019,04,16,streetscape,2019-04-16-08:00,4.7,-6.0,46.0
pedestrian,16.0,SWLSANDBOX1,2019-04-16T09:00:00-05:00,2019-04-16,09:00,2019,04,16,streetscape,2019-04-16-09:00,6.4,-6.5,39.0
pedestrian,22.0,SWLSANDBOX1,2019-04-16T10:00:00-05:00,2019-04-16,10:00,2019,04,16,streetscape,2019-04-16-10:00,6.4,-4.8,45.0
pedestrian,14.0,SWLSANDBOX1,2019-04-16T11:00:00-05:00,2019-04-16,11:00,2019,04,16,streetscape,2019-04-16-11:00,6.4,-5.3,43.0
pedestrian,12.0,SWLSANDBOX1,2019-04-16T12:00:00-05:00,2019-04-16,12:00,2019,04,16,streetscape,2019-04-16-12:00,6.8,-5.9,40.0
pedestrian,42.0,SWLSANDBOX1,2019-04-16T13:00:00-05:00,2019-04-16,13:00,2019,04,16,streetscape,2019-04-16-13:00,6.8,-2.7,51.0
pedestrian,50.0,SWLSANDBOX1,2019-04-16T14:00:00-05:00,2019-04-16,14:00,2019,04,16,streetscape,2019-04-16-14:00,6.9,0.1,62.0
pedestrian,37.0,SWLSANDBOX1,2019-04-16T15:00:00-05:00,2019-04-16,15:00,2019,04,16,streetscape,2019-04-16-15:00,6.4,1.6,71.0
pedestrian,1.0,SWLSANDBOX1,2019-04-16T16:00:00-05:00,2019-04-16,16:00,2019,04,16,streetscape,2019-04-16-16:00,5.6,2.2,79.0
pedestrian,2.0,SWLSANDBOX1,2019-04-16T17:00:00-05:00,2019-04-16,17:00,2019,04,16,streetscape,2019-04-16-17:00,5.4,2.4,81.0
pedestrian,37.0,SWLSANDBOX1,2019-04-16T18:00:00-05:00,2019-04-16,18:00,2019,04,16,streetscape,2019-04-16-18:00,5.2,2.5,83.0
pedestrian,0.0,SWLSANDBOX1,2019-04-16T19:00:00-05:00,2019-04-16,19:00,2019,04,16,streetscape,2019-04-16-19:00,5.4,2.7,82.0
pedestrian,0.0,SWLSANDBOX1,2019-04-16T20:00:00-05:00,2019-04-16,20:00,2019,04,16,streetscape,2019-04-16-20:00,5.6,2.9,83.0
pedestrian,1.0,SWLSANDBOX1,2019-04-16T21:00:00-05:00,2019-04-16,21:00,2019,04,16,streetscape,2019-04-16-21:00,6.2,3.2,81.0
pedestrian,43.0,SWLSANDBOX1,2019-04-16T22:00:00-05:00,2019-04-16,22:00,2019,04,16,streetscape,2019-04-16-22:00,6.6,3.2,79.0
pedestrian,12.0,SWLSANDBOX1,2019-04-16T23:00:00-05:00,2019-04-16,23:00,2019,04,16,streetscape,2019-04-16-23:00,6.2,2.8,79.0
pedestrian,0.0,SWLSANDBOX1,2019-04-17T00:00:00-05:00,2019-04-17,00:00,2019,04,17,streetscape,2019-04-17-00:00,5.1,2.3,82.0
pedestrian,0.0,SWLSANDBOX1,2019-04-17T01:00:00-05:00,2019-04-17,01:00,2019,04,17,streetscape,2019-04-17-01:00,3.9,1.6,85.0
pedestrian,0.0,SWLSANDBOX1,2019-04-17T02:00:00-05:00,2019-04-17,02:00,2019,04,17,streetscape,2019-04-17-02:00,3.2,1.8,91.0
pedestrian,0.0,SWLSANDBOX1,2019-04-17T03:00:00-05:00,2019-04-17,03:00,2019,04,17,streetscape,2019-04-17-03:00,3.7,1.9,88.0
pedestrian,0.0,SWLSANDBOX1,2019-04-17T04:00:00-05:00,2019-04-17,04:00,2019,04,17,streetscape,2019-04-17-04:00,4.2,-1.9,65.0
pedestrian,26.0,SWLSANDBOX1,2019-04-17T05:00:00-05:00,2019-04-17,05:00,2019,04,17,streetscape,2019-04-17-05:00,4.9,-6.0,45.0
pedestrian,14.0,SWLSANDBOX1,2019-04-17T06:00:00-05:00,2019-04-17,06:00,2019,04,17,streetscape,2019-04-17-06:00,4.3,-6.0,47.0
pedestrian,66.0,SWLSANDBOX1,2019-04-17T07:00:00-05:00,2019-04-17,07:00,2019,04,17,streetscape,2019-04-17-07:00,5.6,-5.1,46.0
pedestrian,104.0,SWLSANDBOX1,2019-04-17T08:00:00-05:00,2019-04-17,08:00,2019,04,17,streetscape,2019-04-17-08:00,7.4,-4.2,43.0
pedestrian,75.0,SWLSANDBOX1,2019-04-17T09:00:00-05:00,2019-04-17,09:00,2019,04,17,streetscape,2019-04-17-09:00,8.7,-2.3,46.0
pedestrian,98.0,SWLSANDBOX1,2019-04-17T10:00:00-05:00,2019-04-17,10:00,2019,04,17,streetscape,2019-04-17-10:00,9.8,-0.1,50.0
pedestrian,113.0,SWLSANDBOX1,2019-04-17T11:00:00-05:00,2019-04-17,11:00,2019,04,17,streetscape,2019-04-17-11:00,10.3,-0.9,46.0
pedestrian,52.0,SWLSANDBOX1,2019-04-17T12:00:00-05:00,2019-04-17,12:00,2019,04,17,streetscape,2019-04-17-12:00,11.1,-1.5,41.0
pedestrian,38.0,SWLSANDBOX1,2019-04-17T13:00:00-05:00,2019-04-17,13:00,2019,04,17,streetscape,2019-04-17-13:00,12.1,-2.2,37.0
pedestrian,102.0,SWLSANDBOX1,2019-04-17T14:00:00-05:00,2019-04-17,14:00,2019,04,17,streetscape,2019-04-17-14:00,12.5,-1.5,38.0
pedestrian,15.0,SWLSANDBOX1,2019-04-17T15:00:00-05:00,2019-04-17,15:00,2019,04,17,streetscape,2019-04-17-15:00,11.3,-2.3,38.0
pedestrian,149.0,SWLSANDBOX1,2019-04-17T16:00:00-05:00,2019-04-17,16:00,2019,04,17,streetscape,2019-04-17-16:00,10.3,-1.4,44.0
pedestrian,89.0,SWLSANDBOX1,2019-04-17T17:00:00-05:00,2019-04-17,17:00,2019,04,17,streetscape,2019-04-17-17:00,10.4,-2.0,42.0
pedestrian,4.0,SWLSANDBOX1,2019-04-17T18:00:00-05:00,2019-04-17,18:00,2019,04,17,streetscape,2019-04-17-18:00,10.3,-4.6,35.0
pedestrian,0.0,SWLSANDBOX1,2019-04-17T19:00:00-05:00,2019-04-17,19:00,2019,04,17,streetscape,2019-04-17-19:00,10.4,-6.2,30.0
pedestrian,0.0,SWLSANDBOX1,2019-04-17T20:00:00-05:00,2019-04-17,20:00,2019,04,17,streetscape,2019-04-17-20:00,10.3,-8.0,27.0
pedestrian,48.0,SWLSANDBOX1,2019-04-17T21:00:00-05:00,2019-04-17,21:00,2019,04,17,streetscape,2019-04-17-21:00,8.6,-5.6,36.0
pedestrian,16.0,SWLSANDBOX1,2019-04-17T22:00:00-05:00,2019-04-17,22:00,2019,04,17,streetscape,2019-04-17-22:00,8.4,-3.9,42.0
pedestrian,0.0,SWLSANDBOX1,2019-04-17T23:00:00-05:00,2019-04-17,23:00,2019,04,17,streetscape,2019-04-17-23:00,7.8,-2.0,50.0
pedestrian,0.0,SWLSANDBOX1,2019-04-18T00:00:00-05:00,2019-04-18,00:00,2019,04,18,streetscape,2019-04-18-00:00,7.4,-0.2,58.0
pedestrian,0.0,SWLSANDBOX1,2019-04-18T01:00:00-05:00,2019-04-18,01:00,2019,04,18,streetscape,2019-04-18-01:00,6.9,0.3,63.0
pedestrian,0.0,SWLSANDBOX1,2019-04-18T02:00:00-05:00,2019-04-18,02:00,2019,04,18,streetscape,2019-04-18-02:00,7.3,1.2,65.0
pedestrian,0.0,SWLSANDBOX1,2019-04-18T03:00:00-05:00,2019-04-18,03:00,2019,04,18,streetscape,2019-04-18-03:00,7.3,1.9,69.0
pedestrian,0.0,SWLSANDBOX1,2019-04-18T04:00:00-05:00,2019-04-18,04:00,2019,04,18,streetscape,2019-04-18-04:00,7.7,3.2,73.0
pedestrian,0.0,SWLSANDBOX1,2019-04-18T05:00:00-05:00,2019-04-18,05:00,2019,04,18,streetscape,2019-04-18-05:00,7.9,3.8,75.0
pedestrian,4.0,SWLSANDBOX1,2019-04-18T06:00:00-05:00,2019-04-18,06:00,2019,04,18,streetscape,2019-04-18-06:00,8.7,4.7,76.0
pedestrian,191.0,SWLSANDBOX1,2019-04-18T07:00:00-05:00,2019-04-18,07:00,2019,04,18,streetscape,2019-04-18-07:00,9.8,5.0,72.0
pedestrian,256.0,SWLSANDBOX1,2019-04-18T08:00:00-05:00,2019-04-18,08:00,2019,04,18,streetscape,2019-04-18-08:00,11.6,5.5,66.0
pedestrian,399.0,SWLSANDBOX1,2019-04-18T09:00:00-05:00,2019-04-18,09:00,2019,04,18,streetscape,2019-04-18-09:00,13.4,5.5,59.0
pedestrian,348.0,SWLSANDBOX1,2019-04-18T10:00:00-05:00,2019-04-18,10:00,2019,04,18,streetscape,2019-04-18-10:00,14.2,5.2,54.0
pedestrian,326.0,SWLSANDBOX1,2019-04-18T11:00:00-05:00,2019-04-18,11:00,2019,04,18,streetscape,2019-04-18-11:00,15.7,5.9,52.0
pedestrian,27.0,SWLSANDBOX1,2019-04-18T12:00:00-05:00,2019-04-18,12:00,2019,04,18,streetscape,2019-04-18-12:00,17.2,6.8,50.0
pedestrian,58.0,SWLSANDBOX1,2019-04-18T13:00:00-05:00,2019-04-18,13:00,2019,04,18,streetscape,2019-04-18-13:00,16.1,7.2,55.0
pedestrian,162.0,SWLSANDBOX1,2019-04-18T14:00:00-05:00,2019-04-18,14:00,2019,04,18,streetscape,2019-04-18-14:00,18.8,8.2,50.0
pedestrian,107.0,SWLSANDBOX1,2019-04-18T15:00:00-05:00,2019-04-18,15:00,2019,04,18,streetscape,2019-04-18-15:00,18.5,9.6,56.0
pedestrian,372.0,SWLSANDBOX1,2019-04-18T16:00:00-05:00,2019-04-18,16:00,2019,04,18,streetscape,2019-04-18-16:00,19.5,9.6,53.0
pedestrian,562.0,SWLSANDBOX1,2019-04-18T17:00:00-05:00,2019-04-18,17:00,2019,04,18,streetscape,2019-04-18-17:00,19.0,10.0,56.0
pedestrian,330.0,SWLSANDBOX1,2019-04-18T18:00:00-05:00,2019-04-18,18:00,2019,04,18,streetscape,2019-04-18-18:00,19.0,9.6,55.0
pedestrian,248.0,SWLSANDBOX1,2019-04-18T19:00:00-05:00,2019-04-18,19:00,2019,04,18,streetscape,2019-04-18-19:00,18.0,10.3,61.0
pedestrian,234.0,SWLSANDBOX1,2019-04-18T20:00:00-05:00,2019-04-18,20:00,2019,04,18,streetscape,2019-04-18-20:00,18.3,12.0,67.0
pedestrian,151.0,SWLSANDBOX1,2019-04-18T21:00:00-05:00,2019-04-18,21:00,2019,04,18,streetscape,2019-04-18-21:00,17.7,13.5,76.0
pedestrian,111.0,SWLSANDBOX1,2019-04-18T22:00:00-05:00,2019-04-18,22:00,2019,04,18,streetscape,2019-04-18-22:00,17.2,13.5,79.0
pedestrian,0.0,SWLSANDBOX1,2019-04-18T23:00:00-05:00,2019-04-18,23:00,2019,04,18,streetscape,2019-04-18-23:00,16.2,13.0,81.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T00:00:00-05:00,2019-04-19,00:00,2019,04,19,streetscape,2019-04-19-00:00,15.9,12.6,81.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T01:00:00-05:00,2019-04-19,01:00,2019,04,19,streetscape,2019-04-19-01:00,15.1,11.5,79.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T02:00:00-05:00,2019-04-19,02:00,2019,04,19,streetscape,2019-04-19-02:00,12.6,10.7,88.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T03:00:00-05:00,2019-04-19,03:00,2019,04,19,streetscape,2019-04-19-03:00,13.6,11.8,89.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T04:00:00-05:00,2019-04-19,04:00,2019,04,19,streetscape,2019-04-19-04:00,13.2,10.3,83.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T05:00:00-05:00,2019-04-19,05:00,2019,04,19,streetscape,2019-04-19-05:00,13.2,10.1,81.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T06:00:00-05:00,2019-04-19,06:00,2019,04,19,streetscape,2019-04-19-06:00,12.0,9.3,84.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T07:00:00-05:00,2019-04-19,07:00,2019,04,19,streetscape,2019-04-19-07:00,11.7,9.1,84.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T08:00:00-05:00,2019-04-19,08:00,2019,04,19,streetscape,2019-04-19-08:00,10.8,8.5,86.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T09:00:00-05:00,2019-04-19,09:00,2019,04,19,streetscape,2019-04-19-09:00,10.6,8.6,87.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T10:00:00-05:00,2019-04-19,10:00,2019,04,19,streetscape,2019-04-19-10:00,10.3,8.2,87.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T11:00:00-05:00,2019-04-19,11:00,2019,04,19,streetscape,2019-04-19-11:00,9.9,8.0,88.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T12:00:00-05:00,2019-04-19,12:00,2019,04,19,streetscape,2019-04-19-12:00,8.6,6.2,85.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T13:00:00-05:00,2019-04-19,13:00,2019,04,19,streetscape,2019-04-19-13:00,8.0,6.2,88.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T14:00:00-05:00,2019-04-19,14:00,2019,04,19,streetscape,2019-04-19-14:00,7.9,5.7,86.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T15:00:00-05:00,2019-04-19,15:00,2019,04,19,streetscape,2019-04-19-15:00,8.1,5.4,83.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T16:00:00-05:00,2019-04-19,16:00,2019,04,19,streetscape,2019-04-19-16:00,8.6,5.4,80.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T17:00:00-05:00,2019-04-19,17:00,2019,04,19,streetscape,2019-04-19-17:00,8.5,5.2,80.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T18:00:00-05:00,2019-04-19,18:00,2019,04,19,streetscape,2019-04-19-18:00,7.4,4.5,82.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T19:00:00-05:00,2019-04-19,19:00,2019,04,19,streetscape,2019-04-19-19:00,6.9,4.4,85.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T20:00:00-05:00,2019-04-19,20:00,2019,04,19,streetscape,2019-04-19-20:00,6.2,3.9,85.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T21:00:00-05:00,2019-04-19,21:00,2019,04,19,streetscape,2019-04-19-21:00,5.9,3.8,87.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T22:00:00-05:00,2019-04-19,22:00,2019,04,19,streetscape,2019-04-19-22:00,5.7,3.8,88.0
pedestrian,0.0,SWLSANDBOX1,2019-04-19T23:00:00-05:00,2019-04-19,23:00,2019,04,19,streetscape,2019-04-19-23:00,5.7,3.9,88.0
pedestrian,0.0,SWLSANDBOX1,2019-04-20T00:00:00-05:00,2019-04-20,00:00,2019,04,20,streetscape,2019-04-20-00:00,5.8,3.8,87.0
pedestrian,0.0,SWLSANDBOX1,2019-04-20T01:00:00-05:00,2019-04-20,01:00,2019,04,20,streetscape,2019-04-20-01:00,5.8,3.9,88.0
pedestrian,0.0,SWLSANDBOX1,2019-04-20T02:00:00-05:00,2019-04-20,02:00,2019,04,20,streetscape,2019-04-20-02:00,5.7,3.9,88.0
pedestrian,0.0,SWLSANDBOX1,2019-04-20T03:00:00-05:00,2019-04-20,03:00,2019,04,20,streetscape,2019-04-20-03:00,5.6,3.9,89.0
